employee_id	entered_at	enter_for
9823	1598303768	call
1267	1598306708	reports
8623	1598282768	suppliement
1002	1598279648	lunch
1267	1598280188	call
1002	1598294648	call
3478	1598304728	reports
9872	1598271188	call
8623	1598302568	lunch
1267	1598286728	call
9812	1598302568	reports
92873	1598291048	suppliement
9872	1598292008	payment
9812	1598303588	payment
92873	1598305808	lunch
3478	1598274728	reports
9823	1598291708	call
1002	1598288708	bathroom
8623	1598287808	payment
1267	1598281928	lunch
2009	1598293448	suppliement
9872	1598295068	bathroom
9872	1598306828	payment
1002	1598296268	suppliement
1267	1598276288	reports
8623	1598304728	payment
3478	1598288408	suppliement
3478	1598303948	bathroom
2009	1598274488	bathroom
92873	1598311748	bathroom
8623	1598284928	call
2009	1598272928	suppliement
9823	1598295788	suppliement
1002	1598289248	meeting
1267	1598309828	lunch
8623	1598277908	suppliement
9823	1598282888	suppliement
9823	1598292308	lunch
1002	1598292548	lunch
9872	1598297528	call
3478	1598290208	lunch
9812	1598300168	lunch
9872	1598308028	lunch
9823	1598313188	meeting
92873	1598284748	reports
1267	1598286188	meeting
3478	1598311628	reports
1267	1598301128	meeting
2009	1598279828	payment
3478	1598302388	meeting
9812	1598293808	payment
2009	1598300468	bathroom
92873	1598292968	bathroom
3478	1598292428	payment
1002	1598282168	call
9823	1598288168	suppliement
9812	1598301908	suppliement
8623	1598286368	reports
9812	1598312408	meeting
92873	1598290568	payment
3478	1598311688	lunch
1002	1598283308	suppliement
2009	1598299628	bathroom
5432	1598291348	call
92873	1598282348	payment
1267	1598274308	meeting
9812	1598309588	bathroom
8623	1598295128	lunch
5432	1598303888	lunch
9823	1598304308	bathroom
9872	1598287868	reports
1267	1598302448	call
3478	1598308388	payment
1002	1598313308	lunch
9872	1598293748	reports
9872	1598298308	payment
1002	1598293088	lunch
9872	1598307188	call
92873	1598309528	payment
92873	1598277068	reports
9812	1598313248	call
1002	1598305328	call
9872	1598312648	bathroom
1267	1598289428	reports
8623	1598291888	meeting
9823	1598288348	payment
1267	1598285828	bathroom
92873	1598305448	meeting
5432	1598309528	bathroom
5432	1598282228	bathroom
9872	1598293868	reports
9823	1598295368	payment
8623	1598308808	bathroom
5432	1598296688	payment
9872	1598288348	meeting
5432	1598291948	meeting
9812	1598296868	meeting
1267	1598286548	reports
9812	1598294708	suppliement
1267	1598312768	suppliement
92873	1598300528	call
9872	1598297888	lunch
2009	1598307488	meeting
2009	1598301788	meeting
5432	1598278868	lunch
9872	1598305328	reports
1267	1598284508	lunch
8623	1598304008	bathroom
9872	1598301488	bathroom
5432	1598310968	call
92873	1598311508	suppliement
5432	1598283608	payment
1267	1598286668	suppliement
9872	1598298728	lunch
1002	1598284808	bathroom
9872	1598312888	payment
9823	1598298188	reports
1267	1598289248	payment
9812	1598285828	bathroom
1267	1598301128	bathroom
2009	1598291528	bathroom
9823	1598295068	bathroom
5432	1598292008	bathroom
9812	1598284628	bathroom
1002	1598272808	meeting
8623	1598274668	payment
9872	1598273888	payment
2009	1598301728	call
8623	1598271908	suppliement
2009	1598288528	bathroom
1267	1598304368	lunch
1002	1598278928	call
3478	1598301308	call
9812	1598312588	lunch
2009	1598296148	call
9872	1598283548	reports
2009	1598285288	reports
92873	1598272508	meeting
92873	1598310788	reports
1002	1598303528	reports
9872	1598271908	bathroom
5432	1598277308	suppliement
5432	1598311148	call
5432	1598274428	lunch
1002	1598276228	reports
9823	1598299208	payment
3478	1598277968	payment
92873	1598286548	lunch
1267	1598271728	suppliement
9872	1598289248	lunch
8623	1598277728	reports
1267	1598283128	meeting
92873	1598284028	meeting
1267	1598312948	reports
1002	1598283668	payment
1267	1598313188	lunch
1267	1598307068	lunch
3478	1598299268	suppliement
1267	1598271128	lunch
5432	1598292188	suppliement
1002	1598309828	call
9823	1598279288	lunch
1267	1598312888	bathroom
9812	1598284028	lunch
9823	1598307728	bathroom
9872	1598274068	payment
3478	1598290388	suppliement
2009	1598301548	suppliement
5432	1598275028	call
9872	1598284988	lunch
2009	1598313548	bathroom
1267	1598286968	call
9872	1598281388	reports
1267	1598306288	suppliement
8623	1598288408	payment
5432	1598270888	reports
9823	1598287448	lunch
8623	1598280428	suppliement
9812	1598304308	lunch
3478	1598299208	suppliement
1002	1598279828	reports
1002	1598302148	suppliement
3478	1598294528	reports
92873	1598280908	call
2009	1598311328	payment
92873	1598281148	bathroom
9812	1598277188	meeting
8623	1598286428	bathroom
92873	1598298548	meeting
8623	1598305868	lunch
1002	1598311388	bathroom
9823	1598288708	reports
9812	1598283068	call
5432	1598297348	reports
3478	1598272508	bathroom
9812	1598303648	reports
1267	1598297768	call
8623	1598287628	lunch
92873	1598278328	call
92873	1598273348	reports
9823	1598272208	payment
3478	1598299208	lunch
8623	1598302568	meeting
2009	1598275628	reports
9812	1598293928	bathroom
2009	1598283008	reports
9812	1598283188	payment
2009	1598311448	bathroom
9812	1598273528	call
5432	1598273108	bathroom
2009	1598295728	reports
92873	1598271908	payment
3478	1598274728	call
9812	1598289008	meeting
1267	1598283068	meeting
1267	1598312708	call
9872	1598286908	suppliement
9872	1598275268	suppliement
3478	1598272148	reports
9823	1598272148	bathroom
5432	1598306708	suppliement
8623	1598293808	bathroom
9823	1598303768	call
2009	1598307608	lunch
5432	1598294828	call
1002	1598280548	suppliement
5432	1598296688	bathroom
8623	1598278388	suppliement
1267	1598279648	suppliement
92873	1598277248	bathroom
92873	1598291528	payment
8623	1598304248	payment
5432	1598292068	lunch
5432	1598310428	call
8623	1598272868	payment
1267	1598291948	meeting
8623	1598293748	meeting
9823	1598281508	call
9812	1598273708	lunch
2009	1598310188	bathroom
9812	1598271248	suppliement
1002	1598290088	suppliement
2009	1598293508	bathroom
2009	1598310848	payment
9812	1598311688	meeting
1002	1598282708	lunch
1267	1598277848	lunch
8623	1598296448	meeting
1267	1598279948	lunch
8623	1598291588	call
3478	1598301728	call
9812	1598282648	reports
1002	1598293388	meeting
3478	1598295308	call
5432	1598297888	bathroom
2009	1598276288	lunch
9872	1598313128	payment
8623	1598273948	call
2009	1598281148	payment
5432	1598298128	lunch
9812	1598305268	reports
5432	1598292368	call
3478	1598298068	lunch
92873	1598312468	payment
9872	1598293568	payment
92873	1598294948	payment
3478	1598288528	lunch
2009	1598273528	reports
5432	1598299808	meeting
9823	1598271428	suppliement
9872	1598311808	suppliement
2009	1598313428	call
9872	1598282348	lunch
2009	1598301668	bathroom
9823	1598281088	lunch
5432	1598274068	bathroom
9823	1598309888	lunch
9812	1598292608	lunch
9872	1598274008	lunch
3478	1598307128	payment
9812	1598282648	suppliement
9823	1598278388	call
9812	1598286788	payment
3478	1598279828	bathroom
9812	1598302208	reports
9872	1598283968	meeting
5432	1598307128	payment
3478	1598309168	call
9812	1598273468	bathroom
8623	1598301608	suppliement
5432	1598273948	meeting
2009	1598279288	meeting
8623	1598288708	reports
92873	1598280548	payment
9823	1598291228	payment
3478	1598303768	reports
5432	1598278988	payment
3478	1598289188	lunch
92873	1598291468	call
1002	1598304368	reports
2009	1598278328	suppliement
92873	1598304308	lunch
2009	1598278748	suppliement
2009	1598291768	payment
1002	1598289188	lunch
92873	1598294108	bathroom
8623	1598291768	reports
3478	1598281628	call
9812	1598293208	reports
9812	1598300828	meeting
9823	1598310668	call
9872	1598293028	lunch
1002	1598285828	bathroom
9872	1598307788	payment
8623	1598276288	suppliement
9872	1598302568	reports
3478	1598312168	call
9872	1598299088	reports
92873	1598301248	meeting
3478	1598311028	reports
9823	1598275688	reports
3478	1598271728	bathroom
5432	1598286608	reports
3478	1598303948	meeting
1267	1598290088	bathroom
3478	1598272448	call
1002	1598298488	suppliement
3478	1598284868	bathroom
8623	1598305268	call
3478	1598295968	payment
9823	1598297048	call
1002	1598298788	meeting
5432	1598287628	lunch
9812	1598291648	meeting
1267	1598292008	lunch
9812	1598309408	lunch
92873	1598306588	bathroom
8623	1598274608	reports
2009	1598284028	meeting
1267	1598284148	suppliement
1002	1598313548	payment
3478	1598283068	suppliement
5432	1598278568	payment
2009	1598290268	bathroom
2009	1598285708	call
9812	1598287988	bathroom
9823	1598276708	meeting
2009	1598283848	lunch
1002	1598276528	reports
9812	1598274908	reports
8623	1598279888	lunch
1267	1598292788	call
92873	1598304668	meeting
1267	1598288648	meeting
1002	1598299028	reports
3478	1598300948	reports
9812	1598272328	meeting
3478	1598287268	call
92873	1598277848	payment
92873	1598297048	payment
8623	1598274608	bathroom
1267	1598290628	meeting
9872	1598282528	call
9872	1598290328	suppliement
9812	1598283548	bathroom
2009	1598290568	meeting
2009	1598273288	bathroom
9812	1598311568	meeting
9872	1598295188	bathroom
5432	1598298728	call
1267	1598273948	bathroom
1267	1598274728	meeting
9812	1598307488	meeting
8623	1598302868	payment
2009	1598278148	reports
9823	1598280608	suppliement
3478	1598305808	bathroom
5432	1598289428	call
1002	1598302568	payment
3478	1598283488	suppliement
92873	1598297888	call
5432	1598305928	meeting
1267	1598286668	suppliement
9872	1598279168	suppliement
1267	1598307608	call
1002	1598287328	bathroom
9872	1598276588	bathroom
3478	1598288108	payment
1267	1598287328	reports
1002	1598294288	reports
8623	1598311568	lunch
2009	1598273288	meeting
1267	1598277848	lunch
1267	1598285048	reports
9823	1598294588	bathroom
1002	1598300108	lunch
1002	1598273948	meeting
9823	1598272268	payment
8623	1598276768	suppliement
2009	1598307608	reports
9812	1598292968	call
9812	1598299268	call
8623	1598313308	suppliement
1267	1598305748	bathroom
1002	1598289968	call
1002	1598275508	bathroom
9823	1598291348	lunch
9872	1598280968	payment
92873	1598293748	reports
9812	1598277008	suppliement
9823	1598283188	lunch
3478	1598307188	suppliement
92873	1598279288	lunch
9823	1598276408	meeting
9872	1598306408	reports
9823	1598287988	reports
9823	1598295548	reports
1002	1598279228	suppliement
9812	1598308148	payment
1002	1598274428	reports
3478	1598306768	meeting
8623	1598306948	suppliement
92873	1598287688	payment
9872	1598286128	reports
5432	1598308508	lunch
1267	1598295248	suppliement
3478	1598289488	suppliement
1267	1598284688	reports
8623	1598302268	suppliement
2009	1598290568	call
9812	1598283308	call
9823	1598295668	suppliement
1267	1598294708	reports
9872	1598281328	lunch
9872	1598288588	meeting
1267	1598302808	lunch
9823	1598301728	suppliement
1267	1598313188	suppliement
92873	1598311268	meeting
1002	1598298368	suppliement
9823	1598285708	lunch
3478	1598309828	call
2009	1598275748	call
1267	1598306528	suppliement
1002	1598289128	reports
8623	1598307728	call
9812	1598311748	meeting
5432	1598286908	call
1267	1598312768	suppliement
5432	1598283608	call
9872	1598284388	meeting
92873	1598299028	reports
1002	1598284148	reports
1267	1598301128	suppliement
8623	1598280908	suppliement
1267	1598293268	suppliement
3478	1598280128	call
2009	1598311748	lunch
3478	1598296748	payment
8623	1598282168	reports
1002	1598272568	call
92873	1598275148	payment
1267	1598279768	call
9872	1598303888	call
1267	1598281508	call
92873	1598307488	meeting
8623	1598281448	call
9812	1598273288	reports
1002	1598310608	meeting
1002	1598293748	lunch
9812	1598296568	bathroom
9872	1598292248	bathroom
9823	1598303288	reports
1267	1598274488	meeting
92873	1598275088	payment
9872	1598277908	lunch
92873	1598298608	bathroom
5432	1598308748	meeting
9812	1598312768	reports
9812	1598286428	bathroom
8623	1598310188	meeting
5432	1598310068	suppliement
8623	1598275028	call
9812	1598275568	payment
8623	1598293628	meeting
9823	1598300828	suppliement
9872	1598287328	call
1002	1598299748	lunch
9812	1598293808	payment
92873	1598271248	lunch
2009	1598302328	call
9823	1598274068	lunch
3478	1598275088	payment
9812	1598308688	bathroom
3478	1598287448	call
9812	1598296868	payment
1002	1598310608	payment
92873	1598298608	bathroom
2009	1598275028	reports
1002	1598313068	lunch
2009	1598286248	bathroom
1002	1598274668	suppliement
8623	1598311748	bathroom
9872	1598287208	meeting
2009	1598270888	payment
1002	1598282708	reports
1002	1598294468	payment
5432	1598306288	bathroom
9872	1598284628	suppliement
9823	1598286488	payment
8623	1598296808	bathroom
9872	1598272568	payment
9872	1598277968	reports
3478	1598293808	suppliement
1002	1598283968	payment
9812	1598272388	bathroom
2009	1598304128	reports
3478	1598274128	bathroom
9823	1598307248	bathroom
1002	1598308748	suppliement
1002	1598270708	bathroom
9872	1598271068	payment
9823	1598293868	reports
1002	1598297768	payment
3478	1598271788	bathroom
8623	1598307548	meeting
1267	1598280788	lunch
9812	1598274428	lunch
9872	1598295008	payment
9812	1598271788	call
5432	1598296568	meeting
8623	1598281268	suppliement
3478	1598272508	suppliement
3478	1598303288	payment
9812	1598272628	meeting
8623	1598298488	bathroom
9872	1598298308	bathroom
9812	1598280308	bathroom
1002	1598287148	reports
92873	1598304428	bathroom
1267	1598270828	suppliement
1002	1598301128	lunch
92873	1598277908	meeting
2009	1598312708	call
1267	1598284868	meeting
5432	1598277968	lunch
2009	1598307188	suppliement
3478	1598296268	meeting
9823	1598271428	reports
1002	1598288168	suppliement
3478	1598274068	reports
9823	1598290808	lunch
3478	1598310908	bathroom
92873	1598281568	reports
9823	1598276648	bathroom
92873	1598291528	suppliement
2009	1598287448	payment
2009	1598285048	payment
5432	1598285048	reports
3478	1598281568	reports
1002	1598300768	reports
3478	1598293448	call
1267	1598275028	bathroom
92873	1598300108	bathroom
3478	1598279588	lunch
9812	1598291288	meeting
9812	1598290868	payment
1002	1598304728	payment
9823	1598271428	reports
9823	1598286428	payment
8623	1598293988	meeting
92873	1598302148	meeting
5432	1598282828	call
9823	1598308208	reports
1267	1598286368	bathroom
8623	1598288768	call
9823	1598286608	lunch
3478	1598282348	payment
1002	1598302808	lunch
2009	1598304068	reports
1002	1598280248	call
8623	1598285768	suppliement
5432	1598290688	suppliement
1002	1598276408	payment
2009	1598277788	suppliement
9872	1598279708	call
9823	1598281328	lunch
3478	1598298008	payment
9812	1598299328	meeting
92873	1598305208	bathroom
2009	1598278928	bathroom
9872	1598271848	bathroom
3478	1598291708	payment
2009	1598303228	bathroom
3478	1598310068	meeting
5432	1598298188	lunch
3478	1598289428	lunch
1002	1598301668	payment
1267	1598287868	suppliement
9823	1598295728	payment
9812	1598290268	bathroom
9872	1598307968	reports
9872	1598303168	suppliement
1002	1598279288	suppliement
92873	1598272568	meeting
92873	1598301188	lunch
8623	1598291768	bathroom
5432	1598278808	meeting
3478	1598305088	suppliement
5432	1598270828	reports
3478	1598302808	meeting
92873	1598272448	reports
3478	1598284868	lunch
9872	1598295068	payment
3478	1598302688	call
3478	1598297108	lunch
8623	1598271008	bathroom
92873	1598290928	lunch
92873	1598294468	bathroom
92873	1598281808	reports
8623	1598276168	lunch
8623	1598302268	reports
9823	1598274728	reports
1002	1598305868	suppliement
5432	1598310488	suppliement
92873	1598288528	lunch
5432	1598280848	reports
5432	1598295968	meeting
5432	1598273048	meeting
9823	1598291828	meeting
3478	1598309228	reports
1267	1598274788	meeting
5432	1598312888	payment
92873	1598281688	lunch
9812	1598278748	payment
9872	1598310608	call
9872	1598307308	meeting
9812	1598300108	lunch
2009	1598281328	reports
5432	1598301308	lunch
3478	1598271488	reports
9872	1598308088	bathroom
2009	1598301308	meeting
1002	1598297888	reports
1267	1598311808	lunch
92873	1598274908	call
9823	1598313068	reports
9872	1598313128	suppliement
92873	1598278628	suppliement
92873	1598283788	meeting
1002	1598288168	reports
9872	1598283188	suppliement
9823	1598308508	call
9823	1598291768	call
1267	1598281808	bathroom
1267	1598270528	suppliement
9872	1598271308	payment
1267	1598309108	call
1002	1598313008	call
9823	1598274548	call
1267	1598296448	call
5432	1598278328	payment
9812	1598306528	call
1267	1598292668	lunch
9812	1598288708	suppliement
92873	1598274788	suppliement
9812	1598301428	payment
92873	1598307908	lunch
5432	1598307068	reports
92873	1598276348	meeting
8623	1598292128	reports
9823	1598300648	bathroom
1267	1598296448	suppliement
